sensor_id,timestamp,data
SEN_008,2024-03-27,"{""energy_kwh"": 978.68, ""location"": ""Building_B_Floor2""}"
SEN_009,2024-03-27,"{""energy_kwh"": 1177.24, ""location"": ""Building_B_Floor2""}"
SEN_010,2024-03-27,"{""energy_kwh"": 594.08, ""location"": ""Factory_A""}"
SEN_001,2024-03-28,"{""energy_kwh"": 1121.17, ""location"": ""Building_B_Floor1""}"
SEN_002,2024-03-28,"{""energy_kwh"": 794.65, ""location"": ""Office_Tower_West""}"
SEN_003,2024-03-28,"{""energy_kwh"": 1176.47, ""location"": ""Factory_B""}"
SEN_004,2024-03-28,"{""energy_kwh"": 894.85, ""location"": ""Factory_B""}"
SEN_005,2024-03-28,"{""energy_kwh"": 1260.73, ""location"": ""Building_A_Floor2""}"
SEN_006,2024-03-28,"{""energy_kwh"": 1140.45, ""location"": ""Office_Tower_West""}"
SEN_007,2024-03-28,"{""energy_kwh"": 989.49, ""location"": ""Building_B_Floor2""}"
SEN_008,2024-03-28,"{""energy_kwh"": 1059.48, ""location"": ""Office_Tower_West""}"
SEN_009,2024-03-28,"{""energy_kwh"": 980.27, ""location"": ""Factory_A""}"
SEN_010,2024-03-28,"{""energy_kwh"": 1080.46, ""location"": ""Factory_A""}"
SEN_001,2024-03-29,"{""energy_kwh"": 1167.66, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-03-29,"{""energy_kwh"": 691.24, ""location"": ""Office_Tower_East""}"
SEN_003,2024-03-29,"{""energy_kwh"": 625.42, ""location"": ""Building_C_Rooftop""}"
SEN_004,2024-03-29,"{""energy_kwh"": 962.72, ""location"": ""Office_Tower_East""}"
SEN_005,2024-03-29,"{""energy_kwh"": 1281.45, ""location"": ""Building_A_Floor2""}"
SEN_006,2024-03-29,"{""energy_kwh"": 961.94, ""location"": ""Office_Tower_East""}"
SEN_007,2024-03-29,"{""energy_kwh"": 1092.83, ""location"": ""Office_Tower_East""}"
SEN_008,2024-03-29,"{""energy_kwh"": 1295.03, ""location"": ""Factory_A""}"
SEN_009,2024-03-29,"{""energy_kwh"": 603.09, ""location"": ""Warehouse_1""}"
SEN_010,2024-03-29,"{""energy_kwh"": 906.36, ""location"": ""Building_A_Floor1""}"
SEN_001,2024-03-30,"{""energy_kwh"": 1008.86, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-03-30,"{""energy_kwh"": 1105.69, ""location"": ""Building_B_Floor1""}"
SEN_003,2024-03-30,"{""energy_kwh"": 1192.16, ""location"": ""Factory_A""}"
SEN_004,2024-03-30,"{""energy_kwh"": 523.09, ""location"": ""Building_A_Floor1""}"
SEN_005,2024-03-30,"{""energy_kwh"": 685.95, ""location"": ""Building_A_Floor1""}"
SEN_006,2024-03-30,"{""energy_kwh"": 615.93, ""location"": ""Office_Tower_West""}"
SEN_007,2024-03-30,"{""energy_kwh"": 758.33, ""location"": ""Office_Tower_East""}"
SEN_008,2024-03-30,"{""energy_kwh"": 855.69, ""location"": ""Building_B_Floor2""}"
SEN_009,2024-03-30,"{""energy_kwh"": 1041.45, ""location"": ""Building_B_Floor1""}"
SEN_010,2024-03-30,"{""energy_kwh"": 1109.2, ""location"": ""Building_B_Floor2""}"
SEN_001,2024-03-31,"{""energy_kwh"": 1451.18, ""location"": ""Building_C_Rooftop""}"
SEN_002,2024-03-31,"{""energy_kwh"": 1012.4, ""location"": ""Office_Tower_East""}"
SEN_003,2024-03-31,"{""energy_kwh"": 771.59, ""location"": ""Building_B_Floor2""}"
SEN_004,2024-03-31,"{""energy_kwh"": 958.93, ""location"": ""Building_A_Floor1""}"
SEN_005,2024-03-31,"{""energy_kwh"": 1143.41, ""location"": ""Office_Tower_West""}"
SEN_006,2024-03-31,"{""energy_kwh"": 972.15, ""location"": ""Building_A_Floor2""}"
SEN_007,2024-03-31,"{""energy_kwh"": 1074.49, ""location"": ""Building_A_Floor2""}"
SEN_008,2024-03-31,"{""energy_kwh"": 1011.51, ""location"": ""Factory_A""}"
SEN_009,2024-03-31,"{""energy_kwh"": 1134.39, ""location"": ""Warehouse_1""}"
SEN_010,2024-03-31,"{""energy_kwh"": 664.54, ""location"": ""Building_A_Floor2""}"
SEN_001,2024-04-01,"{""energy_kwh"": 588.0, ""location"": ""Factory_A""}"
SEN_002,2024-04-01,"{""energy_kwh"": 1180.8, ""location"": ""Factory_A""}"
SEN_003,2024-04-01,"{""energy_kwh"": 905.96, ""location"": ""Building_B_Floor2""}"
SEN_004,2024-04-01,"{""energy_kwh"": 696.91, ""location"": ""Warehouse_1""}"
SEN_005,2024-04-01,"{""energy_kwh"": 887.08, ""location"": ""Building_A_Floor1""}"
SEN_006,2024-04-01,"{""energy_kwh"": 1027.83, ""location"": ""Office_Tower_West""}"
SEN_007,2024-04-01,"{""energy_kwh"": 1147.49, ""location"": ""Factory_A""}"
SEN_008,2024-04-01,"{""energy_kwh"": 909.39, ""location"": ""Building_B_Floor1""}"
SEN_009,2024-04-01,"{""energy_kwh"": 999.69, ""location"": ""Factory_B""}"
SEN_010,2024-04-01,"{""energy_kwh"": 319.04, ""location"": ""Warehouse_1""}"
SEN_001,2024-04-02,"{""energy_kwh"": 1183.94, ""location"": ""Building_A_Floor2""}"
SEN_002,2024-04-02,"{""energy_kwh"": 826.42, ""location"": ""Building_B_Floor2""}"
SEN_003,2024-04-02,"{""energy_kwh"": 898.31, ""location"": ""Building_A_Floor2""}"
SEN_004,2024-04-02,"{""energy_kwh"": 1209.79, ""location"": ""Factory_B""}"
SEN_005,2024-04-02,"{""energy_kwh"": 970.91, ""location"": ""Office_Tower_East""}"
SEN_006,2024-04-02,"{""energy_kwh"": 896.12, ""location"": ""Building_A_Floor2""}"
SEN_007,2024-04-02,"{""energy_kwh"": 918.94, ""location"": ""Building_A_Floor1""}"
SEN_008,2024-04-02,"{""energy_kwh"": 918.32, ""location"": ""Factory_B""}"
SEN_009,2024-04-02,"{""energy_kwh"": 1489.81, ""location"": ""Warehouse_1""}"
SEN_010,2024-04-02,"{""energy_kwh"": 889.13, ""location"": ""Office_Tower_East""}"
SEN_001,2024-04-03,"{""energy_kwh"": 1225.6, ""location"": ""Building_A_Floor1""}"
SEN_002,2024-04-03,"{""energy_kwh"": 166.5, ""location"": ""Building_B_Floor2""}"
SEN_003,2024-04-03,"{""energy_kwh"": 900.29, ""location"": ""Building_A_Floor1""}"
SEN_004,2024-04-03,"{""energy_kwh"": 832.49, ""location"": ""Building_A_Floor1""}"
SEN_005,2024-04-03,"{""energy_kwh"": 1045.24, ""location"": ""Office_Tower_West""}"
SEN_006,2024-04-03,"{""energy_kwh"": 788.78, ""location"": ""Building_B_Floor1""}"
SEN_007,2024-04-03,"{""energy_kwh"": 1057.08, ""location"": ""Building_A_Floor1""}"
SEN_008,2024-04-03,"{""energy_kwh"": 1456.27, ""location"": ""Building_B_Floor1""}"
SEN_009,2024-04-03,"{""energy_kwh"": 994.42, ""location"": ""Building_B_Floor2""}"
SEN_010,2024-04-03,"{""energy_kwh"": 1223.91, ""location"": ""Office_Tower_East""}"
SEN_001,2024-04-04,"{""energy_kwh"": 1395.63, ""location"": ""Building_B_Floor1""}"
SEN_002,2024-04-04,"{""energy_kwh"": 778.33, ""location"": ""Factory_A""}"
SEN_003,2024-04-04,"{""energy_kwh"": 933.54, ""location"": ""Building_B_Floor1""}"
SEN_004,2024-04-04,"{""energy_kwh"": 897.23, ""location"": ""Building_C_Rooftop""}"
SEN_005,2024-04-04,"{""energy_kwh"": 695.69, ""location"": ""Building_B_Floor1""}"
SEN_006,2024-04-04,"{""energy_kwh"": 1350.71, ""location"": ""Building_C_Rooftop""}"
SEN_007,2024-04-04,"{""energy_kwh"": 791.14, ""location"": ""Office_Tower_West""}"
SEN_008,2024-04-04,"{""energy_kwh"": 950.71, ""location"": ""Office_Tower_East""}"
SEN_009,2024-04-04,"{""energy_kwh"": 1298.67, ""location"": ""Building_C_Rooftop""}"
SEN_010,2024-04-04,"{""energy_kwh"": 862.97, ""location"": ""Building_B_Floor1""}"
SEN_001,2024-04-05,"{""energy_kwh"": 894.01, ""location"": ""Office_Tower_West""}"
SEN_002,2024-04-05,"{""energy_kwh"": 1243.41, ""location"": ""Building_B_Floor2""}"
SEN_003,2024-04-05,"{""energy_kwh"": 1307.48, ""location"": ""Warehouse_1""}"
SEN_004,2024-04-05,"{""energy_kwh"": 804.02, ""location"": ""Warehouse_1""}"
SEN_005,2024-04-05,"{""energy_kwh"": 476.36, ""location"": ""Office_Tower_East""}"
SEN_006,2024-04-05,"{""energy_kwh"": 807.95, ""location"": ""Factory_B""}"
SEN_007,2024-04-05,"{""energy_kwh"": 817.47, ""location"": ""Building_B_Floor1""}"
SEN_008,2024-04-05,"{""energy_kwh"": 889.48, ""location"": ""Building_C_Rooftop""}"
SEN_009,2024-04-05,"{""energy_kwh"": 1113.21, ""location"": ""Building_A_Floor2""}"
SEN_010,2024-04-05,"{""energy_kwh"": 665.33, ""location"": ""Factory_B""}"
SEN_001,2024-04-06,"{""energy_kwh"": 973.07, ""location"": ""Factory_B""}"
SEN_002,2024-04-06,"{""energy_kwh"": 1023.57, ""location"": ""Office_Tower_East""}"
SEN_003,2024-04-06,"{""energy_kwh"": 1126.89, ""location"": ""Building_A_Floor1""}"
SEN_004,2024-04-06,"{""energy_kwh"": 1082.68, ""location"": ""Building_C_Rooftop""}"
SEN_005,2024-04-06,"{""energy_kwh"": 982.5, ""location"": ""Building_B_Floor2""}"
SEN_006,2024-04-06,"{""energy_kwh"": 885.07, ""location"": ""Office_Tower_West""}"
SEN_007,2024-04-06,"{""energy_kwh"": 614.35, ""location"": ""Building_B_Floor1""}"
SEN_008,2024-04-06,"{""energy_kwh"": 916.83, ""location"": ""Factory_A""}"
SEN_009,2024-04-06,"{""energy_kwh"": 1104.83, ""location"": ""Factory_A""}"
SEN_010,2024-04-06,"{""energy_kwh"": 1007.26, ""location"": ""Factory_B""}"
SEN_001,2024-04-07,"{""energy_kwh"": 1098.33, ""location"": ""Factory_B""}"
SEN_002,2024-04-07,"{""energy_kwh"": 906.46, ""location"": ""Office_Tower_West""}"
SEN_003,2024-04-07,"{""energy_kwh"": 975.93, ""location"": ""Building_A_Floor1""}"
SEN_004,2024-04-07,"{""energy_kwh"": 1223.89, ""location"": ""Office_Tower_West""}"
SEN_005,2024-04-07,"{""energy_kwh"": 1289.27, ""location"": ""Building_C_Rooftop""}"
SEN_006,2024-04-07,"{""energy_kwh"": 1117.49, ""location"": ""Building_B_Floor1""}"
SEN_007,2024-04-07,"{""energy_kwh"": 815.41, ""location"": ""Warehouse_1""}"
SEN_008,2024-04-07,"{""energy_kwh"": 805.24, ""location"": ""Building_C_Rooftop""}"
SEN_009,2024-04-07,"{""energy_kwh"": 1236.71, ""location"": ""Building_A_Floor2""}"
SEN_010,2024-04-07,"{""energy_kwh"": 802.44, ""location"": ""Building_B_Floor1""}"
SEN_001,2024-04-08,"{""energy_kwh"": 762.0, ""location"": ""Factory_A""}"
SEN_002,2024-04-08,"{""energy_kwh"": 1203.91, ""location"": ""Building_A_Floor2""}"
SEN_003,2024-04-08,"{""energy_kwh"": 1063.15, ""location"": ""Office_Tower_East""}"
SEN_004,2024-04-08,"{""energy_kwh"": 970.07, ""location"": ""Factory_A""}"
SEN_005,2024-04-08,"{""energy_kwh"": 1173.3, ""location"": ""Office_Tower_West""}"
SEN_006,2024-04-08,"{""energy_kwh"": 972.49, ""location"": ""Building_A_Floor2""}"
SEN_007,2024-04-08,"{""energy_kwh"": 1250.35, ""location"": ""Building_B_Floor2""}"
SEN_008,2024-04-08,"{""energy_kwh"": 1166.7, ""location"": ""Building_A_Floor1""}"
SEN_009,2024-04-08,"{""energy_kwh"": 1110.38, ""location"": ""Warehouse_1""}"
SEN_010,2024-04-08,"{""energy_kwh"": 771.7, ""location"": ""Factory_A""}"
SEN_001,2024-04-09,"{""energy_kwh"": 1239.86, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-04-09,"{""energy_kwh"": 942.46, ""location"": ""Factory_A""}"
SEN_003,2024-04-09,"{""energy_kwh"": 682.34, ""location"": ""Factory_A""}"
SEN_004,2024-04-09,"{""energy_kwh"": 1058.82, ""location"": ""Building_B_Floor2""}"
SEN_005,2024-04-09,"{""energy_kwh"": 762.62, ""location"": ""Building_B_Floor2""}"
SEN_006,2024-04-09,"{""energy_kwh"": 721.8, ""location"": ""Building_A_Floor1""}"
SEN_007,2024-04-09,"{""energy_kwh"": 1079.51, ""location"": ""Office_Tower_East""}"
SEN_008,2024-04-09,"{""energy_kwh"": 1295.68, ""location"": ""Warehouse_1""}"
SEN_009,2024-04-09,"{""energy_kwh"": 1372.79, ""location"": ""Building_A_Floor1""}"
SEN_010,2024-04-09,"{""energy_kwh"": 1260.17, ""location"": ""Building_A_Floor1""}"
SEN_001,2024-04-10,"{""energy_kwh"": 697.03, ""location"": ""Building_A_Floor1""}"
SEN_002,2024-04-10,"{""energy_kwh"": 1294.26, ""location"": ""Office_Tower_West""}"
SEN_003,2024-04-10,"{""energy_kwh"": 906.66, ""location"": ""Warehouse_1""}"
SEN_004,2024-04-10,"{""energy_kwh"": 733.26, ""location"": ""Warehouse_1""}"
SEN_005,2024-04-10,"{""energy_kwh"": 896.33, ""location"": ""Factory_B""}"
SEN_006,2024-04-10,"{""energy_kwh"": 802.36, ""location"": ""Office_Tower_West""}"
SEN_007,2024-04-10,"{""energy_kwh"": 1062.06, ""location"": ""Office_Tower_West""}"
SEN_008,2024-04-10,"{""energy_kwh"": 1096.2, ""location"": ""Factory_A""}"
SEN_009,2024-04-10,"{""energy_kwh"": 1268.0, ""location"": ""Office_Tower_West""}"
SEN_010,2024-04-10,"{""energy_kwh"": 296.16, ""location"": ""Warehouse_1""}"
SEN_001,2024-04-11,"{""energy_kwh"": 1003.67, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-04-11,"{""energy_kwh"": 1221.03, ""location"": ""Building_B_Floor1""}"
SEN_003,2024-04-11,"{""energy_kwh"": 996.16, ""location"": ""Warehouse_1""}"
SEN_004,2024-04-11,"{""energy_kwh"": 1143.49, ""location"": ""Building_A_Floor1""}"
SEN_005,2024-04-11,"{""energy_kwh"": 992.14, ""location"": ""Building_A_Floor1""}"
SEN_006,2024-04-11,"{""energy_kwh"": 1248.24, ""location"": ""Warehouse_1""}"
SEN_007,2024-04-11,"{""energy_kwh"": 691.04, ""location"": ""Office_Tower_East""}"
SEN_008,2024-04-11,"{""energy_kwh"": 1124.56, ""location"": ""Factory_A""}"
SEN_009,2024-04-11,"{""energy_kwh"": 1209.98, ""location"": ""Factory_B""}"
SEN_010,2024-04-11,"{""energy_kwh"": 1022.62, ""location"": ""Factory_B""}"
SEN_001,2024-04-12,"{""energy_kwh"": 1009.7, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-04-12,"{""energy_kwh"": 1188.06, ""location"": ""Office_Tower_West""}"
SEN_003,2024-04-12,"{""energy_kwh"": 1255.5, ""location"": ""Office_Tower_West""}"
SEN_004,2024-04-12,"{""energy_kwh"": 1342.48, ""location"": ""Building_C_Rooftop""}"
SEN_005,2024-04-12,"{""energy_kwh"": 976.49, ""location"": ""Office_Tower_East""}"
SEN_006,2024-04-12,"{""energy_kwh"": 1300.09, ""location"": ""Factory_B""}"
SEN_007,2024-04-12,"{""energy_kwh"": 949.85, ""location"": ""Factory_A""}"
SEN_008,2024-04-12,"{""energy_kwh"": 879.55, ""location"": ""Building_B_Floor1""}"
SEN_009,2024-04-12,"{""energy_kwh"": 1283.72, ""location"": ""Factory_B""}"
SEN_010,2024-04-12,"{""energy_kwh"": 1014.46, ""location"": ""Warehouse_1""}"
SEN_001,2024-04-13,"{""energy_kwh"": 1166.9, ""location"": ""Factory_A""}"
SEN_002,2024-04-13,"{""energy_kwh"": 1252.97, ""location"": ""Warehouse_1""}"
SEN_003,2024-04-13,"{""energy_kwh"": 848.52, ""location"": ""Building_C_Rooftop""}"
SEN_004,2024-04-13,"{""energy_kwh"": 1370.61, ""location"": ""Building_C_Rooftop""}"
SEN_005,2024-04-13,"{""energy_kwh"": 833.94, ""location"": ""Warehouse_1""}"
SEN_006,2024-04-13,"{""energy_kwh"": 1096.03, ""location"": ""Building_A_Floor1""}"
SEN_007,2024-04-13,"{""energy_kwh"": 1079.25, ""location"": ""Factory_B""}"
SEN_008,2024-04-13,"{""energy_kwh"": 888.44, ""location"": ""Office_Tower_East""}"
SEN_009,2024-04-13,"{""energy_kwh"": 256.93, ""location"": ""Office_Tower_East""}"
SEN_010,2024-04-13,"{""energy_kwh"": 677.37, ""location"": ""Office_Tower_East""}"
SEN_001,2024-04-14,"{""energy_kwh"": 1038.14, ""location"": ""Building_B_Floor1""}"
SEN_002,2024-04-14,"{""energy_kwh"": 780.06, ""location"": ""Factory_B""}"
SEN_003,2024-04-14,"{""energy_kwh"": 1235.43, ""location"": ""Building_B_Floor2""}"
SEN_004,2024-04-14,"{""energy_kwh"": 925.02, ""location"": ""Factory_A""}"
SEN_005,2024-04-14,"{""energy_kwh"": 1095.97, ""location"": ""Building_A_Floor2""}"
SEN_006,2024-04-14,"{""energy_kwh"": 755.08, ""location"": ""Factory_B""}"
SEN_007,2024-04-14,"{""energy_kwh"": 848.86, ""location"": ""Building_B_Floor1""}"
SEN_008,2024-04-14,"{""energy_kwh"": 1016.58, ""location"": ""Building_A_Floor2""}"
SEN_009,2024-04-14,"{""energy_kwh"": 1319.14, ""location"": ""Building_B_Floor2""}"
SEN_010,2024-04-14,"{""energy_kwh"": 1096.25, ""location"": ""Factory_A""}"
SEN_001,2024-04-15,"{""energy_kwh"": 711.8, ""location"": ""Building_A_Floor1""}"
SEN_002,2024-04-15,"{""energy_kwh"": 392.55, ""location"": ""Office_Tower_East""}"
SEN_003,2024-04-15,"{""energy_kwh"": 1042.7, ""location"": ""Building_B_Floor1""}"
SEN_004,2024-04-15,"{""energy_kwh"": 813.68, ""location"": ""Building_B_Floor1""}"
SEN_005,2024-04-15,"{""energy_kwh"": 1191.14, ""location"": ""Warehouse_1""}"
SEN_006,2024-04-15,"{""energy_kwh"": 1018.41, ""location"": ""Building_B_Floor2""}"
SEN_007,2024-04-15,"{""energy_kwh"": 1185.9, ""location"": ""Building_B_Floor2""}"
SEN_008,2024-04-15,"{""energy_kwh"": 1009.07, ""location"": ""Building_B_Floor1""}"
SEN_009,2024-04-15,"{""energy_kwh"": 1199.38, ""location"": ""Building_A_Floor1""}"
SEN_010,2024-04-15,"{""energy_kwh"": 906.37, ""location"": ""Warehouse_1""}"
SEN_001,2024-04-16,"{""energy_kwh"": 990.63, ""location"": ""Building_A_Floor1""}"
SEN_002,2024-04-16,"{""energy_kwh"": 715.39, ""location"": ""Building_A_Floor2""}"
SEN_003,2024-04-16,"{""energy_kwh"": 772.1, ""location"": ""Warehouse_1""}"
SEN_004,2024-04-16,"{""energy_kwh"": 1212.44, ""location"": ""Building_B_Floor2""}"
SEN_005,2024-04-16,"{""energy_kwh"": 1114.45, ""location"": ""Building_B_Floor2""}"
SEN_006,2024-04-16,"{""energy_kwh"": 907.92, ""location"": ""Building_A_Floor2""}"
SEN_007,2024-04-16,"{""energy_kwh"": 1187.5, ""location"": ""Factory_A""}"
SEN_008,2024-04-16,"{""energy_kwh"": 1404.08, ""location"": ""Office_Tower_East""}"
SEN_009,2024-04-16,"{""energy_kwh"": 1193.18, ""location"": ""Office_Tower_West""}"
SEN_010,2024-04-16,"{""energy_kwh"": 1048.17, ""location"": ""Building_A_Floor1""}"
SEN_001,2024-04-17,"{""energy_kwh"": 798.84, ""location"": ""Factory_A""}"
SEN_002,2024-04-17,"{""energy_kwh"": 946.33, ""location"": ""Building_A_Floor2""}"
SEN_003,2024-04-17,"{""energy_kwh"": 1264.56, ""location"": ""Factory_B""}"
SEN_004,2024-04-17,"{""energy_kwh"": 1130.29, ""location"": ""Building_A_Floor1""}"
SEN_005,2024-04-17,"{""energy_kwh"": 844.97, ""location"": ""Office_Tower_West""}"
SEN_006,2024-04-17,"{""energy_kwh"": 1037.45, ""location"": ""Building_B_Floor1""}"
SEN_007,2024-04-17,"{""energy_kwh"": 1272.0, ""location"": ""Office_Tower_West""}"
SEN_008,2024-04-17,"{""energy_kwh"": 819.79, ""location"": ""Building_C_Rooftop""}"
SEN_009,2024-04-17,"{""energy_kwh"": 838.78, ""location"": ""Factory_A""}"
SEN_010,2024-04-17,"{""energy_kwh"": 1053.43, ""location"": ""Building_B_Floor1""}"
SEN_001,2024-04-18,"{""energy_kwh"": 655.11, ""location"": ""Warehouse_1""}"
SEN_002,2024-04-18,"{""energy_kwh"": 1210.85, ""location"": ""Office_Tower_East""}"
SEN_003,2024-04-18,"{""energy_kwh"": 1150.02, ""location"": ""Building_A_Floor2""}"
SEN_004,2024-04-18,"{""energy_kwh"": 630.91, ""location"": ""Building_B_Floor2""}"
SEN_005,2024-04-18,"{""energy_kwh"": 724.27, ""location"": ""Factory_B""}"
SEN_006,2024-04-18,"{""energy_kwh"": 997.15, ""location"": ""Office_Tower_East""}"
SEN_007,2024-04-18,"{""energy_kwh"": 459.94, ""location"": ""Building_C_Rooftop""}"
SEN_008,2024-04-18,"{""energy_kwh"": 777.03, ""location"": ""Office_Tower_East""}"
SEN_009,2024-04-18,"{""energy_kwh"": 1194.25, ""location"": ""Building_B_Floor2""}"
SEN_010,2024-04-18,"{""energy_kwh"": 1119.5, ""location"": ""Building_B_Floor1""}"
SEN_001,2024-04-19,"{""energy_kwh"": 934.5, ""location"": ""Building_B_Floor2""}"
SEN_002,2024-04-19,"{""energy_kwh"": 1112.95, ""location"": ""Building_B_Floor2""}"
SEN_003,2024-04-19,"{""energy_kwh"": 924.17, ""location"": ""Factory_A""}"
SEN_004,2024-04-19,"{""energy_kwh"": 962.0, ""location"": ""Factory_B""}"
SEN_005,2024-04-19,"{""energy_kwh"": 1107.0, ""location"": ""Building_B_Floor1""}"
SEN_006,2024-04-19,"{""energy_kwh"": 951.7, ""location"": ""Office_Tower_West""}"
SEN_007,2024-04-19,"{""energy_kwh"": 991.56, ""location"": ""Building_B_Floor2""}"
SEN_008,2024-04-19,"{""energy_kwh"": 1229.4, ""location"": ""Warehouse_1""}"
SEN_009,2024-04-19,"{""energy_kwh"": 1009.44, ""location"": ""Factory_B""}"
SEN_010,2024-04-19,"{""energy_kwh"": 1187.6, ""location"": ""Building_A_Floor1""}"
SEN_001,2024-04-20,"{""energy_kwh"": 1003.84, ""location"": ""Building_C_Rooftop""}"
SEN_002,2024-04-20,"{""energy_kwh"": 880.14, ""location"": ""Building_C_Rooftop""}"
SEN_003,2024-04-20,"{""energy_kwh"": 1130.72, ""location"": ""Building_B_Floor1""}"
SEN_004,2024-04-20,"{""energy_kwh"": 1125.54, ""location"": ""Warehouse_1""}"
SEN_005,2024-04-20,"{""energy_kwh"": 959.36, ""location"": ""Building_C_Rooftop""}"
SEN_006,2024-04-20,"{""energy_kwh"": 916.93, ""location"": ""Building_B_Floor1""}"
SEN_007,2024-04-20,"{""energy_kwh"": 954.26, ""location"": ""Building_B_Floor1""}"
SEN_008,2024-04-20,"{""energy_kwh"": 899.28, ""location"": ""Building_A_Floor1""}"
SEN_009,2024-04-20,"{""energy_kwh"": 1344.93, ""location"": ""Warehouse_1""}"
SEN_010,2024-04-20,"{""energy_kwh"": 803.66, ""location"": ""Factory_B""}"
SEN_001,2024-04-21,"{""energy_kwh"": 750.63, ""location"": ""Office_Tower_East""}"
SEN_002,2024-04-21,"{""energy_kwh"": 1151.21, ""location"": ""Warehouse_1""}"
SEN_003,2024-04-21,"{""energy_kwh"": 970.57, ""location"": ""Building_B_Floor2""}"
SEN_004,2024-04-21,"{""energy_kwh"": 893.85, ""location"": ""Building_B_Floor1""}"
SEN_005,2024-04-21,"{""energy_kwh"": 1021.1, ""location"": ""Building_C_Rooftop""}"
SEN_006,2024-04-21,"{""energy_kwh"": 679.91, ""location"": ""Building_B_Floor1""}"
SEN_007,2024-04-21,"{""energy_kwh"": 1115.66, ""location"": ""Building_A_Floor1""}"
SEN_008,2024-04-21,"{""energy_kwh"": 1021.33, ""location"": ""Building_B_Floor1""}"
SEN_009,2024-04-21,"{""energy_kwh"": 954.4, ""location"": ""Office_Tower_East""}"
SEN_010,2024-04-21,"{""energy_kwh"": 1005.63, ""location"": ""Building_A_Floor1""}"
SEN_001,2024-04-22,"{""energy_kwh"": 810.03, ""location"": ""Building_A_Floor2""}"
SEN_002,2024-04-22,"{""energy_kwh"": 972.36, ""location"": ""Building_C_Rooftop""}"
SEN_003,2024-04-22,"{""energy_kwh"": 1115.33, ""location"": ""Building_C_Rooftop""}"
SEN_004,2024-04-22,"{""energy_kwh"": 904.67, ""location"": ""Building_B_Floor1""}"
SEN_005,2024-04-22,"{""energy_kwh"": 1068.94, ""location"": ""Building_B_Floor1""}"
SEN_006,2024-04-22,"{""energy_kwh"": 790.3, ""location"": ""Office_Tower_West""}"
SEN_007,2024-04-22,"{""energy_kwh"": 1019.98, ""location"": ""Factory_B""}"
SEN_008,2024-04-22,"{""energy_kwh"": 1206.72, ""location"": ""Building_C_Rooftop""}"
SEN_009,2024-04-22,"{""energy_kwh"": 1129.96, ""location"": ""Building_B_Floor2""}"
SEN_010,2024-04-22,"{""energy_kwh"": 1097.68, ""location"": ""Building_A_Floor1""}"
SEN_001,2024-04-23,"{""energy_kwh"": 749.83, ""location"": ""Building_B_Floor1""}"
SEN_002,2024-04-23,"{""energy_kwh"": 288.26, ""location"": ""Factory_B""}"
SEN_003,2024-04-23,"{""energy_kwh"": 938.5, ""location"": ""Building_B_Floor1""}"
SEN_004,2024-04-23,"{""energy_kwh"": 837.16, ""location"": ""Office_Tower_East""}"
SEN_005,2024-04-23,"{""energy_kwh"": 946.68, ""location"": ""Office_Tower_West""}"
SEN_006,2024-04-23,"{""energy_kwh"": 1054.67, ""location"": ""Building_B_Floor1""}"
SEN_007,2024-04-23,"{""energy_kwh"": 902.11, ""location"": ""Building_A_Floor2""}"
SEN_008,2024-04-23,"{""energy_kwh"": 1174.23, ""location"": ""Factory_B""}"
SEN_009,2024-04-23,"{""energy_kwh"": 879.16, ""location"": ""Factory_A""}"
SEN_010,2024-04-23,"{""energy_kwh"": 910.29, ""location"": ""Factory_B""}"
SEN_001,2024-04-24,"{""energy_kwh"": 998.86, ""location"": ""Building_A_Floor1""}"
SEN_002,2024-04-24,"{""energy_kwh"": 1011.24, ""location"": ""Office_Tower_West""}"
SEN_003,2024-04-24,"{""energy_kwh"": 887.95, ""location"": ""Building_B_Floor2""}"
SEN_004,2024-04-24,"{""energy_kwh"": 1367.96, ""location"": ""Office_Tower_East""}"
SEN_005,2024-04-24,"{""energy_kwh"": 1242.32, ""location"": ""Building_C_Rooftop""}"
SEN_006,2024-04-24,"{""energy_kwh"": 829.23, ""location"": ""Building_A_Floor1""}"
SEN_007,2024-04-24,"{""energy_kwh"": 1142.98, ""location"": ""Factory_A""}"
SEN_008,2024-04-24,"{""energy_kwh"": 1034.17, ""location"": ""Building_B_Floor1""}"
SEN_009,2024-04-24,"{""energy_kwh"": 724.89, ""location"": ""Factory_A""}"
SEN_010,2024-04-24,"{""energy_kwh"": 1205.63, ""location"": ""Office_Tower_West""}"
SEN_001,2024-04-25,"{""energy_kwh"": 1082.37, ""location"": ""Building_A_Floor1""}"
SEN_002,2024-04-25,"{""energy_kwh"": 962.17, ""location"": ""Warehouse_1""}"
SEN_003,2024-04-25,"{""energy_kwh"": 914.92, ""location"": ""Building_A_Floor2""}"
SEN_004,2024-04-25,"{""energy_kwh"": 875.47, ""location"": ""Building_B_Floor2""}"
SEN_005,2024-04-25,"{""energy_kwh"": 1177.31, ""location"": ""Building_A_Floor2""}"
SEN_006,2024-04-25,"{""energy_kwh"": 973.38, ""location"": ""Building_B_Floor1""}"
